Overview

Overview                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IMPROVE Data Use: For journal publications, please inform Loretta Wilson (loretta.wilson@colostate.edu) of the planned publication. Drafts of publications will be reviewed upon request for issues that could affect the data interpretation. Preferred Reference: Please reference the Malm,et al. (1994) article below when using IMPROVE data. Malm, W. C., J. F. Sisler, D. Huffman, R. A. Eldred, and T. A. Cahill (1994), Spatial and seasonal trends in particle concentration and optical extinction in the United States, J. Geophys. Res., 99, 1347-1370. Preferred Acknowledgment: IMPROVE is a collaborative association of state, tribal, and federal agencies, and international partners. US Environmental Protection Agency is the primary funding source, with contracting and research support from the National Park Service. The Air Quality Group at the University of California, Davis is the central analytical laboratory, with ion analysis provided by Research Triangle Institute, and carbon analysis provided by Desert Research Institute.
(Also: Prior to use, all data users are encouraged to review the IMPROVE data advisories located on the IMPROVE website: http://vista.cira.colostate.edu/IMPROVE/Data/QA_QC/Advisory.htm)  

Datasets

Dataset          Code      StartDate             EndDate                Frequency  NumRecords  
IMPROVE Aerosol  IMPFSPED  3/2/1988 12:00:00 AM  4/28/2017 12:00:00 AM  Daily      25066383    

Sites

Site         Code   Dataset   State  County  Latitude  Longitude   Elevation  StartDate   EndDate     NumPOCs  
Big Bend NP  BIBE1  IMPFSPED  TX     48043   29.30270  -103.17800  1066       03/02/1988  06/30/2017  2        

Parameters

DatasetID  Parameter                       Code      AQSCode  Units      Description                                                                                                                                                                                                                                                                                                                                                                                                          
10001      Ammonium Nitrate (Fine)         ammNO3f   88344    ug/m^3 LC  -999                                                                                                                                                                                                                                                                                                                                                                                                                 
10001      Ammonium Sulfate (Fine)         ammSO4f   88339    ug/m^3 LC  If particulate Sulfur (Sf) is non-null, then ammSO4f is calculated as 4.125 * Sulfur.  Otherwise, it is calculated as 1.375 * Sulfate (SO4f).  If the concentration of the base parameter (Sf or SO4f) is below the minimum detection limit, then 0.5 * MDL is used.  (NOTE:  The calculation procedure for RHR datasets differs from this. Please see the RHR guidance documents detailed calculation procedures.)  
10001      Carbon, Elemental Total (Fine)  ECf       88307    ug/m^3 LC  From TOR carbon fractions (E1+E2+E3-OP)                                                                                                                                                                                                                                                                                                                                                                              
10001      Carbon, Organic Total (Fine)    OCf       88320    ug/m^3 LC  From TOR carbon fractions (OC1+OC2+OC3+OC4+OP)                                                                                                                                                                                                                                                                                                                                                                       
10001      Mass, PM2.5 (Fine)              MF        88101    ug/m^3 LC  Gravimetric fine mass                                                                                                                                                                                                                                                                                                                                                                                                
10001      Sea Salt (Fine)                 SeaSaltf  88395    ug/m^3 LC  1.8 x [Chloride], or 1.8 x [Chlorine] if the chloride measurement is below detection limits, missing or invalid.                                                                                                                                                                                                                                                                                                     
10001      Soil (Fine)                     SOILf     88348    ug/m^3 LC  -999                                                                                                                                                                                                                                                                                                                                                                                                                 

Site History

History  Dataset   EntryType    EntryDate   Description                                                               
IMPFSPED  BIBE1     1    19900120  0.10759      1.30749      0.0629   0.2296   3.5873    0.01404       0.20593    
IMPFSPED  BIBE1     1    19900124  0.02516      0.88358      0.1406   0.3782   3.31307   0.02592       1.39715    
IMPFSPED  BIBE1     1    19900127  0.14087      2.15669      0.1708   0.4715   5.9816    0.16434       1.94212    
IMPFSPED  BIBE1     1    19900131  0.18395      2.08093      0.3691   0.5773   5.57576   0.0603        1.63454    
IMPFSPED  BIBE1     1    19900203  0.17041      0.86708      0.0442   0.2587   2.91411   0.0288        1.08174    
IMPFSPED  BIBE1     1    19900207  0.09675      1.28384      0.2344   0.2187   4.01216   0.10098       1.4682     
IMPFSPED  BIBE1     1    19900210  0.05599      1.13218      0.0222   0.1577   4.05405   0.06714       0.51033    
IMPFSPED  BIBE1     1    19900214  0.05715      0.85443      0.0416   0.0798   2.55385   0.02682       0.69767    
IMPFSPED  BIBE1     1    19900217  0.20214      1.26541      0.0868   0.582    5.29052   0.08334       2.2059     
IMPFSPED  BIBE1     1    19900221  0.06373      1.44059      0.0626   0.225    3.36391   0.01494       0.52923    
IMPFSPED  BIBE1     1    19900224  0.04592      1.00568      0.0935   0.0935   2.263     0.00108       0.57339    
IMPFSPED  BIBE1     1    19900228  0.29851      2.74629      0.2031   0.443    -999      0.08622       0.08641    
IMPFSPED  BIBE1     1    19900303  0.0556       2.40845      0.2061   0.4277   4.56193   0.1593        0.16905    
IMPFSPED  BIBE1     1    19900307  0.36726      2.27838      0.0276   0.3589   7.77108   0.20556       4.67393    
IMPFSPED  BIBE1     1    19900310  0.56437      5.95416      0.4026   1.2599   9.79042   0.27216       0.6141     
IMPFSPED  BIBE1     1    19900314  0.12836      0.86804      0.0582   0.1541   2.79221   0.09504       1.39556    
IMPFSPED  BIBE1     1    19900317  0.07753      1.29786      0.0745   0.3074   2.66871   0.09126       0.41905    
IMPFSPED  BIBE1     1    19900321  -999         -999         -999     -999     -999      -999          -999       
IMPFSPED  BIBE1     1    19900324  0.33372      3.24404      0.1766   0.6634   7.0997    0.1467        0.36059    
IMPFSPED  BIBE1     1    19900328  0.19208      2.34987      0.0936   0.4031   3.2622    0.00792       0.21668    
IMPFSPED  BIBE1     1    19900331  0.16938      2.54691      0.1452   0.5936   4.36364   -0.0189       0.30921    
IMPFSPED  BIBE1     1    19900404  0.09249      3.37191      0.2719   1.1036   10.69486  0.03168       0.57325    
IMPFSPED  BIBE1     1    19900407  0.12836      3.04178      0.1779   0.6861   5.55891   0.02574       0.60746    
IMPFSPED  BIBE1     1    19900411  0.07379      2.48586      0.164    0.6012   7.92285   -0.0261       0.68676    
IMPFSPED  BIBE1     1    19900414  0.14022      3.75664      0.1929   0.7942   9.73214   -0.02052      0.50616    
IMPFSPED  BIBE1     1    19900418  0.26264      1.4971       0.1215   0.3034   2.13855   -0.03762      0.10517    
IMPFSPED  BIBE1     1    19900421  0.70563      6.83815      0.4563   1.8221   15.39157  0.19998       0.45898    
IMPFSPED  BIBE1     1    19900425  0.28677      0.9603       0.042    1.2848   24.05488  0.0207        22.8334    
IMPFSPED  BIBE1     1    19900428  0.08746      0.69355      0.0291   0.5211   5.47113   -0.03132      2.07394    
IMPFSPED  BIBE1     1    19900502  0.49085      1.815        0.14     0.653    3.9403    0.02934       0.70042    
IMPFSPED  BIBE1     1    19900505  0.1557       2.4475       0.1171   0.6804   6.66667   0.00684       1.2229     
IMPFSPED  BIBE1     1    19900509  0.3256       2.01424      0.2012   0.8145   5.19288   -0.0549       1.55717    
IMPFSPED  BIBE1     1    19900512  0.18937      0.69218      0.1163   0.3963   3.77907   0.11376       1.91632    
IMPFSPED  BIBE1     1    19900516  0.47743      2.28305      0.1287   1.0494   10.125    0.03762       2.35775    
IMPFSPED  BIBE1     1    19900519  0.09146      0.99124      0.1497   0.5733   2.84867   0.00918       0.66284    
IMPFSPED  BIBE1     1    19900523  0.27413      2.61607      0.2659   1.1475   7.90909   0.02484       0.69276    
IMPFSPED  BIBE1     1    19900526  0.52851      1.92995      0.2866   1.121    9.24925   0.2943        1.24066    
IMPFSPED  BIBE1     1    19900530  0.38326      4.00125      -999     -999     9.17647   0.16632       1.52194    
IMPFSPED  BIBE1     1    19900602  0.75155      4.79325      0.3722   2.3028   20.56047  0.20844       1.40188    
IMPFSPED  BIBE1     1    19900606  0.44969      2.29364      0.1491   1.0889   7.07101   0.20934       1.14094    
IMPFSPED  BIBE1     1    19900609  0.57986      2.24868      0.1636   0.8018   6.20178   0.34866       0.64886    
IMPFSPED  BIBE1     1    19900613  0.18679      1.40278      0.1746   0.6793   3.51906   0.00198       0.60768    
IMPFSPED  BIBE1     1    19900616  0.40287      2.97         0.1108   0.8164   6.53959   0.01476       1.22086    
IMPFSPED  BIBE1     1    19900620  0.43499      2.1032       0.2821   0.7085   4.55621   0.06138       0.74001    
IMPFSPED  BIBE1     1    19900623  0.3861       3.26246      0.2997   0.8738   6.09971   -0.01422      0.4647     
IMPFSPED  BIBE1     1    19900627  0.403        1.74762      0.0981   0.924    5.98214   0.05112       1.4725     
IMPFSPED  BIBE1     1    19900630  0.7126       2.18144      0.1187   0.5576   6.92308   0.14976       3.21716    
IMPFSPED  BIBE1     1    19900704  0.78974      2.22736      0.0409   0.544    9.14201   -0.05382      3.1814     
IMPFSPED  BIBE1     1    19900707  0.96505      1.68616      -0.1343  1.0188   14.86487  0.5175        6.78792    
IMPFSPED  BIBE1     1    19900711  0.52877      1.93064      0.082    0.5835   6.04167   -0.04734      4.14837    
IMPFSPED  BIBE1     1    19900714  0.145        1.92693      0.1672   1.3216   10.59524  -0.07902      0.69919    
IMPFSPED  BIBE1     1    19900718  0.56889      3.12235      0.0726   0.5741   7.13855   0.10854       2.49871    
IMPFSPED  BIBE1     1    19900721  -999         -999         -999     -999     -999      -999          -999       
IMPFSPED  BIBE1     1    19900725  0.06502      1.36593      0.0902   0.6422   3.07692   -0.04428      0.33426    
IMPFSPED  BIBE1     1    19900728  0.41228      2.21829      0.0402   0.7559   5.26154   -0.00162      1.50254    
IMPFSPED  BIBE1     1    19900801  -999         -999         0.0971   0.7736   5.02976   0.00139       0.38763    
IMPFSPED  BIBE1     1    19900804  0.11171      2.69981      0.0944   0.7233   5.72289   -0.0144       0.22329    
IMPFSPED  BIBE1     1    19900808  0.11855      6.29434      0.1634   1.6275   11.38973  0.17208       0.54573    
IMPFSPED  BIBE1     1    19900811  0.33617      1.60614      0.1104   0.4967   4.86487   0.02664       1.80766    
IMPFSPED  BIBE1     1    19900815  0.13184      1.73236      0.1138   0.4709   4.31085   0.0243        0.34009    
IMPFSPED  BIBE1     1    19900818  0.08269      2.04352      0.138    0.773    6.76471   -0.0072       0.73797    
IMPFSPED  BIBE1     1    19900822  0.4715       3.04123      0.093    0.7325   12.97935  0.13032       4.24846    
IMPFSPED  BIBE1     1    19900825  0.42183      2.17937      0.093    0.8169   -999      0.1548        2.50312    
IMPFSPED  BIBE1     1    19900829  0.36726      5.28921      0.207    1.8196   13.25077  0.15786       4.14414    
IMPFSPED  BIBE1     1    19900901  0.28677      4.25617      0.1416   0.9202   0         0.09144       0.98456    
IMPFSPED  BIBE1     1    19900905  0.12436      11.5188      -999     -999     14.45454  0.10008       0.55057    
IMPFSPED  BIBE1     1    19900908  0.21878      1.65632      0.3127   1.6341   3.27217   0.14184       0.57453    
IMPFSPED  BIBE1     1    19900912  0.10643      2.17855      0.1134   0.7151   4.14201   0.24858       0.3939     
IMPFSPED  BIBE1     1    19900915  0.05057      2.39168      0.1178   0.6558   4.39169   0.21492       0.18084    
IMPFSPED  BIBE1     1    19900919  0.09791      0.77193      0.0721   0.6907   5.8006    0.0945        0.10145    
IMPFSPED  BIBE1     1    19900922  0.06695      0.89623      0.0574   0.6073   5.19638   0.08172       0.11771    
IMPFSPED  BIBE1     1    19900926  0.05483      1.96309      0.1347   0.9492   4.65046   -0.01566      0.13539    
IMPFSPED  BIBE1     1    19900929  0.08966      4.59264      0.1747   0.6777   8.01223   0.09072       0.29749    
IMPFSPED  BIBE1     1    19901003  0.06772      2.68978      0.1402   0.6799   5.46012   -0.07686      0.14681    
IMPFSPED  BIBE1     1    19901006  0.11868      4.2911       0.3282   1.0486   12.44582  -0.06696      0.33621    
IMPFSPED  BIBE1     1    19901010  -999         -999         0.1111   0.4591   2.94304   0.00166       0.23459    
IMPFSPED  BIBE1     1    19901013  -999         -999         -0.0425  0.0576   0         0.00203       0.87142    
IMPFSPED  BIBE1     1    19901017  -999         -999         0.3435   1.089    5.85139   0.00177       0.36187    
IMPFSPED  BIBE1     1    19901020  -999         -999         0.3005   0.9202   5.60371   0.00173       0.56664    
IMPFSPED  BIBE1     1    19901024  0.09636      1.63666      0.2698   0.7393   3.72671   -0.07506      0.69497    
IMPFSPED  BIBE1     1    19901027  0.08553      2.58899      0.3674   0.9398   0         -0.08352      0.63527    
IMPFSPED  BIBE1     1    19901031  0.113        4.24696      0.3634   1.042    0         0.00378       0.8372     
IMPFSPED  BIBE1     1    19901103  0.08798      2.70614      0.1744   0.6361   9.02736   -0.02178      0.62313    
IMPFSPED  BIBE1     1    19901107  0.1459       1.31354      0.1621   0.5526   2.89474   0.07524       0.19117    
IMPFSPED  BIBE1     1    19901110  0.07714      1.18498      -999     -999     2.50729   0.07236       0.12925    
IMPFSPED  BIBE1     1    19901114  0.13726      2.53179      0.3158   0.766    5.16616   -0.03798      0.4644     
IMPFSPED  BIBE1     1    19901117  0.30263      7.97624      0.3324   1.3029   13.89728  -0.05688      0.4589     
IMPFSPED  BIBE1     1    19901121  0.0912       3.53416      0.3018   0.8906   5.76687   0.0837        0.27849    
IMPFSPED  BIBE1     1    19901124  0.05495      1.98633      0.0911   0.9941   5.31915   0.12132       0.14319    
IMPFSPED  BIBE1     1    19901128  0.20743      -999         0.0184   0.4985   8.03738   0.01494       2.64695    
IMPFSPED  BIBE1     1    19901201  0.16048      1.68369      0.296    0.9907   4.6729    0.16452       0.82712    
IMPFSPED  BIBE1     1    19901205  0.0943       1.30061      0.0657   0.5671   3.06749   0.31536       0.79538    
IMPFSPED  BIBE1     1    19901208  0.17725      0.70153      0.0476   0.5074   4.613     0.34074       1.8739     
IMPFSPED  BIBE1     1    19901212  0.09752      2.6301       0.2645   1.0062   8.22981   0.31356       0.97101    
IMPFSPED  BIBE1     1    19901215  0.27761      5.19393      0.4578   1.3856   11.31661  0.38358       0.46795    
IMPFSPED  BIBE1     1    19901219  0.1597       1.08048      0.1285   0.5045   3.16614   -0.22464      0.38575    
IMPFSPED  BIBE1     1    19901222  0.22085      3.24115      0.1927   0.5841   5.04732   -0.2736       0.16736    
IMPFSPED  BIBE1     1    19901226  0.29902      2.38563      0.3712   1.1139   6.11111   -0.24534      0.68724    
IMPFSPED  BIBE1     1    19901229  0.08553      1.68657      0.2248   0.9704   4.57055   -0.24876      0.21041    
IMPFSPED  BIBE1     1    19910102  0.13751      2.816        0.3109   1.0366   5.77287   0.009         0.38486    
IMPFSPED  BIBE1     1    19910105  0.12926      1.25111      0.0952   0.7637   2.46875   0.00864       0.10878    
IMPFSPED  BIBE1     1    19910109  0.17673      1.67269      0.159    0.63     4.48598   0.00792       0.05488    
IMPFSPED  BIBE1     1    19910112  0.37397      1.96873      0.1384   0.557    3.40491   0.00162       0.13646    
IMPFSPED  BIBE1     1    19910116  0.04438      0.97075      0.1815   0.4276   1.92429   0.00162       0.17457    
IMPFSPED  BIBE1     1    19910119  0.03212      1.50961      0.053    0.5171   2.87066   -0.00162      0.05648    
IMPFSPED  BIBE1     1    19910123  0.08785      1.89764      0.1157   0.6232   6.12308   0.07992       0.10207    
IMPFSPED  BIBE1     1    19910126  0.64049      4.91123      0.3686   1.4532   9.56522   0.03222       0.27122    
IMPFSPED  BIBE1     1    19910130  0.70382      2.1824       0.3851   1.5014   4.39629   0.01746       0.34129    
IMPFSPED  BIBE1     1    19910202  0.22175      3.8775       0.1583   0.8119   7.86163   0.01782       0.30953    
IMPFSPED  BIBE1     1    19910206  0.09533      -999         0.1082   0.4534   2.6875    0.02466       0.21663    
IMPFSPED  BIBE1     1    19910209  0.07392      2.37132      0.2705   0.848    5.23659   0.02466       0.3898     
IMPFSPED  BIBE1     1    19910213  0.07547      1.69152      0.1168   0.479    3.07453   0.01854       0.22163    
IMPFSPED  BIBE1     1    19910216  0.3256       1.79878      0.262    0.9078   5.72327   0.03834       1.39144    
IMPFSPED  BIBE1     1    19910220  0.10772      1.04569      0.0524   0.3046   2.6183    0.02034       0.19582    
IMPFSPED  BIBE1     1    19910223  0.07005      1.16215      0.1424   0.5944   2.9653    0.01782       0.32216    
IMPFSPED  BIBE1     1    19910227  0.5716       2.5179       0.1268   0.9379   4.7432    0.03042       0.41773    
IMPFSPED  BIBE1     1    19910302  -999         -999         -999     -999     -999      -999          -999       
IMPFSPED  BIBE1     1    19910306  0.04012      0.60995      0.0599   0.497    0         0.02322       0.58065    
IMPFSPED  BIBE1     1    19910309  0.36546      3.28364      0.3855   1.6596   0         0.02142       0.92025    
IMPFSPED  BIBE1     1    19910313  0.16912      0.91108      0.0978   0.4065   3.6858    0.03636       1.68494    
IMPFSPED  BIBE1     1    19910316  0.37604      2.53096      0.2434   1.0148   6.84685   0.05436       1.32006    
IMPFSPED  BIBE1     1    19910320  0.0614       0.6941       0.1027   0.4592   0         0.0153        1.2445     
IMPFSPED  BIBE1     1    19910323  -999         -999         -999     -999     -999      -999          -999       
IMPFSPED  BIBE1     1    19910327  0.14177      0.85539      0.2819   0.6469   2.61539   0.0558        1.1468     
IMPFSPED  BIBE1     1    19910330  0.1072       1.31065      0.0665   0.3897   3.09091   0.01062       1.02843    
IMPFSPED  BIBE1     1    19910403  0.32069      2.4706       0.1395   0.5905   5.99388   0.04914       2.17065    
IMPFSPED  BIBE1     1    19910406  0.13132      1.47249      0.1135   0.6807   3.03951   0.01656       0.4409     
IMPFSPED  BIBE1     1    19910410  0.26897      3.48136      0.2374   1.2552   7.92049   0.0342        1.53358    
IMPFSPED  BIBE1     1    19910413  0.31115      1.63804      0.1513   0.6082   6.23853   0.18018       2.01373    
IMPFSPED  BIBE1     1    19910417  0.20279      2.00296      0.2952   0.9488   0         0.04194       0.91655    
IMPFSPED  BIBE1     1    19910420  0.30599      6.2568       0.3093   1.6005   11.02804  0.03834       0.8001     
IMPFSPED  BIBE1     1    19910424  0.17415      3.28927      0.2724   1.009    7.19512   0.04464       1.27415    
IMPFSPED  BIBE1     1    19910427  0.23697      1.04899      0.2203   0.5714   4.07975   0.08748       1.30465    
IMPFSPED  BIBE1     1    19910501  0.64642      3.48975      0.4311   2.3652   15.06173  0.11178       3.50485    
IMPFSPED  BIBE1     1    19910504  0.26058      1.10578      0.1917   0.7426   4.66049   0.19116       1.77187    
IMPFSPED  BIBE1     1    19910508  0.39074      3.88671      0.3245   2.0848   9.96951   0.03888       1.78603    
IMPFSPED  BIBE1     1    19910511  0.64487      6.01178      0.7012   5.1212   19.16149  0.06264       1.13303    
IMPFSPED  BIBE1     1    19910515  0.20795      1.21261      0.3501   0.9823   5.06061   0.2601        0.89511    
IMPFSPED  BIBE1     1    19910518  0.17802      1.81321      0.2929   1.429    6.16767   0.03726       0.87087    
IMPFSPED  BIBE1     1    19910522  0.41899      3.11259      0.1863   0.9227   6.07251   0.0738        0.33101    
IMPFSPED  BIBE1     1    19910525  0.15803      2.9414       0.1462   0.6697   5.43807   0.02574       0.32332    
IMPFSPED  BIBE1     1    19910529  0.23052      2.57194      0.2071   1.3656   8.65772   0.03492       0.90004    
IMPFSPED  BIBE1     1    19910601  0.60062      2.50896      0.3671   2.5046   11.9195   0.1206        2.75514    
IMPFSPED  BIBE1     1    19910605  0.57328      4.79655      0.4548   2.9217   12.0679   0.07254       0.6818     
IMPFSPED  BIBE1     1    19910608  0.14474      1.26143      0.1627   0.6417   3.84146   0.02268       0.53751    
IMPFSPED  BIBE1     1    19910612  0.18125      3.5926       0.2861   1.5633   9.16667   0.05256       0.72781    
IMPFSPED  BIBE1     1    19910615  0.16383      2.31935      0.1374   1.1583   5.83851   0.03762       0.74664    
IMPFSPED  BIBE1     1    19910619  0.20588      2.27851      0.131    0.7975   5.35168   0.045         0.94203    
IMPFSPED  BIBE1     1    19910622  0.20614      2.19931      0.1747   1.0452   6.36364   0.05112       1.57544    
IMPFSPED  BIBE1     1    19910626  0.36546      1.18113      0.0806   0.4865   8.25688   0.26424       4.4196     
IMPFSPED  BIBE1     1    19910629  0.39938      1.07415      0.006    0.467    4.75904   0.16434       1.95887    
IMPFSPED  BIBE1     1    19910703  0.254        1.17851      0.0569   0.3532   3.28313   0.09072       0.95538    
IMPFSPED  BIBE1     1    19910706  0.28522      1.20216      0.0748   0.512    4.10334   0.05238       0.89156    
IMPFSPED  BIBE1     1    19910710  0.31566      2.34011      0.0618   0.6412   8.74233   0.09198       1.37304    
IMPFSPED  BIBE1     1    19910713  0.21285      1.79781      0.0536   0.6607   5.73171   0.08442       1.59311    
IMPFSPED  BIBE1     1    19910717  0.5676       2.39456      0.0701   0.5915   0         0.14472       7.98372    
IMPFSPED  BIBE1     1    19910720  0.42867      3.48851      0.1626   0.753    11.27726  0.09036       4.18824    
IMPFSPED  BIBE1     1    19910724  0.18795      1.73126      0.0736   0.6288   6.16352   0.07056       0.96436    
IMPFSPED  BIBE1     1    19910727  0.13958      1.06494      0.0415   0.6825   4.61774   0.0666        1.85308    
IMPFSPED  BIBE1     1    19910731  0.48323      2.50841      0.0544   0.8187   8.64197   0.0828        4.26595    
IMPFSPED  BIBE1     1    19910803  0.2024       3.34153      0.1885   1.1184   8.8       0.0711        2.503      
IMPFSPED  BIBE1     1    19910807  0.13442      1.11196      0.0481   0.4398   2.9878    0.06174       0.68086    
IMPFSPED  BIBE1     1    19910810  0.33901      1.68836      0.0029   0.8031   7.03927   0.08946       3.74674    
IMPFSPED  BIBE1     1    19910814  0.15428      1.64643      0.0537   0.7164   5.21212   0.06678       2.20392    
IMPFSPED  BIBE1     1    19910817  0.42776      3.42347      0.0851   0.9765   12.07951  0.0891        5.9124     
IMPFSPED  BIBE1     1    19910821  0.37384      3.60676      0.0741   1.3798   10.98462  0.07614       3.95234    
IMPFSPED  BIBE1     1    19910824  0.29773      3.86348      0.0985   0.9463   7.0948    0.06462       1.67653    
IMPFSPED  BIBE1     1    19910828  0.17892      6.37739      0.2576   1.1667   9.20973   0.05094       0.4087     
IMPFSPED  BIBE1     1    19910831  0.21427      3.2626       0.1273   0.7909   6.88272   0.04608       1.52586    
IMPFSPED  BIBE1     1    19910904  0.09611      3.15824      0.0744   0.6697   5.28875   0.05256       0.22235    
IMPFSPED  BIBE1     1    19910907  0.06037      2.30381      0.066    0.5298   3.47432   0.0504        0.08954    
IMPFSPED  BIBE1     1    19910911  -999         -999         -999     -999     -999      -999          -999       
IMPFSPED  BIBE1     1    19910914  0.03406      0.83408      0.0359   0.8474   2.47734   0.04662       0.09426    
IMPFSPED  BIBE1     1    19910918  0.02786      0.56966      -999     -999     1.77914   0.05004       0.07266    
IMPFSPED  BIBE1     1    19910921  0.05096      1.63433      -999     -999     3.2622    0.04446       0.04602    
IMPFSPED  BIBE1     1    19910925  0.10681      1.58152      0.0906   0.8912   4.06728   0.0378        0.64982    
IMPFSPED  BIBE1     1    19910928  0.08372      2.2671       0.1752   0.846    5.19878   0.03636       0.42164    
IMPFSPED  BIBE1     1    19911002  0.10978      5.68136      0.1606   1.0606   8.89937   0.05454       0.29784    
IMPFSPED  BIBE1     1    19911005  0.14925      2.18378      0.1637   1.1759   5.72327   0.0378        1.06759    
IMPFSPED  BIBE1     1    19911009  0.2887       3.21956      0.2328   1.0591   5.99369   0.06552       0.3681     
IMPFSPED  BIBE1     1    19911012  0.09004      1.5697       0.1535   0.6042   3.72611   0.03744       0.39809    
IMPFSPED  BIBE1     1    19911016  0.11313      2.81311      0.2818   1.297    7.43827   0.04176       0.86494    
IMPFSPED  BIBE1     1    19911019  0.22369      4.04071      0.2835   1.3352   8.2243    0.05076       0.86229    
IMPFSPED  BIBE1     1    19911023  0.07598      1.77636      0.106    0.5      3.09148   0.05382       0.29352    
IMPFSPED  BIBE1     1    19911026  0.30341      5.74379      0.2319   1.482    9.11672   0.09198       0.28881    
IMPFSPED  BIBE1     1    19911030  0.25297      1.50494      0.08     0.56     3.15287   0.04536       0.22414    
IMPFSPED  BIBE1     1    19911102  0.14151      2.32471      0.1714   1.3614   5.48896   0.04122       0.22423    
IMPFSPED  BIBE1     1    19911106  0.10294      3.22726      0.3385   0.9692   6.23794   0.03924       0.52362    
IMPFSPED  BIBE1     1    19911109  0.11081      3.33712      0.243    0.7757   5.5414    0.04068       0.21102    
IMPFSPED  BIBE1     1    19911113  0.46775      1.87467      0.2062   0.8554   3.96226   0.07416       0.02445    
IMPFSPED  BIBE1     1    19911116  0.18744      1.4696       0.2031   0.8863   2.73585   0.09108       0.14515    
IMPFSPED  BIBE1     1    19911120  0.0854       0.6831       0.0091   0.3375   1.13207   0.03546       0.06844    
IMPFSPED  BIBE1     1    19911123  0.11288      0.80245      0.1081   0.3797   1.73913   0.02934       0.12675    
IMPFSPED  BIBE1     1    19911127  0.06553      1.70844      0.139    0.6707   3.8535    0.03492       0.34951    
IMPFSPED  BIBE1     1    19911130  0.11068      1.10138      0.0761   0.4712   2.74448   0.03474       0.44159    
IMPFSPED  BIBE1     1    19911204  0.09933      1.10289      0.0924   0.2738   2.26415   -0.02448      0.30941    
IMPFSPED  BIBE1     1    19911207  0.16718      1.57396      0.1854   0.7629   3.41772   -0.02934      0.29789    
IMPFSPED  BIBE1     1    19911211  0.19479      3.60278      0.3549   1.4383   6.4127    -0.036        0.14326    
IMPFSPED  BIBE1     1    19911214  0.11455      0.93033      0.1372   0.32     2         -0.03294      0.13615    
IMPFSPED  BIBE1     1    19911218  0.08308      4.28189      0.1131   0.5199   5.85987   -0.02016      0.06929    
IMPFSPED  BIBE1     1    19911221  0.22278      0.4213       0.0398   0.2477   0         -0.03222      0.04472    
IMPFSPED  BIBE1     1    19911225  0.31927      1.64697      0.0988   0.5124   3.22684   0.0108        0.09437    
IMPFSPED  BIBE1     1    19911228  -999         -999         0.064    0.3598   2.49201   0.00107       0.03969    
IMPFSPED  BIBE1     1    19920101  0.17196      4.06835      0.2375   0.875    5.46326   0.02574       0.09944    
IMPFSPED  BIBE1     1    19920104  0.06824      1.98894      0.1518   0.613    3.80192   0.01782       0.07121    
IMPFSPED  BIBE1     1    19920108  0.11326      1.22141      0.1191   0.3856   1.62866   0.02322       0.0635     
IMPFSPED  BIBE1     1    19920111  0.14035      1.06398      0.1347   0.6176   2.42718   0.01098       0.10074    
IMPFSPED  BIBE1     1    19920115  0.34843      1.8205       0.1646   0.4756   3.34395   0.0099        0.20945    
IMPFSPED  BIBE1     1    19920118  0.13326      1.89585      0.1249   0.4596   2.95238   -0.02196      0.05337    
IMPFSPED  BIBE1     1    19920122  0.07934      1.96061      0.1241   0.3981   2.82468   0.01566       0.07994    
IMPFSPED  BIBE1     1    19920125  0.11275      1.232        0.1108   0.4841   3.82637   0.009         0.91636    
IMPFSPED  BIBE1     1    19920129  0.01613      1.0351       0.0737   0.4936   1.85065   0.00504       0.02469    
IMPFSPED  BIBE1     1    19920201  0.03793      1.22444      0.0509   0.3186   2.0915    0.0117        0.0581     
IMPFSPED  BIBE1     1    19920205  -999         -999         0.065    0.2446   1.71521   0.00099       0.0659     
IMPFSPED  BIBE1     1    19920208  0.12848      0.80658      0.1261   0.3755   2.13592   0.0009        0.13716    
IMPFSPED  BIBE1     1    19920212  0.14783      5.11899      0.2249   0.7903   7.41214   0.01026       0.15999    
IMPFSPED  BIBE1     1    19920215  0.06502      0.49624      0.0517   0.1854   0.64309   0.00738       0.08466    
IMPFSPED  BIBE1     1    19920219  0.07688      1.23984      0.0623   0.3146   1.87097   0.00774       0.17801    
IMPFSPED  BIBE1     1    19920222  0.19182      4.2779       0.1566   0.6582   5.93548   0.00792       0.22919    
IMPFSPED  BIBE1     1    19920226  0.40712      1.28178      0.0975   0.3019   2.29299   -0.0144       0.11673    
IMPFSPED  BIBE1     1    19920229  0.07379      0.90159      0.0892   0.2677   1.98738   -0.02016      0.18722    
IMPFSPED  BIBE1     1    19920304  0.09069      0.38211      -0.0093  0.2135   1.3961    0.02466       0.17106    
IMPFSPED  BIBE1     1    19920307  0.17789      2.29446      0.2251   0.9094   5.49342   0.00882       0.70881    
IMPFSPED  BIBE1     1    19920311  0.06385      0.95274      0.0489   0.2724   2.66881   -0.02574      0.43262    
IMPFSPED  BIBE1     1    19920314  0.07985      1.03386      0.1094   0.3738   2.58786   0.01548       0.59274    
IMPFSPED  BIBE1     1    19920318  0.21724      1.01833      0.0122   0.3263   3.98089   0.06822       1.67907    
